# Sample generated by Stan (Automatic Differentiation Variational Inference)
# stan_version_major=2
# stan_version_minor=14
# stan_version_patch=0
lp__,alpha,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,beta.29,beta.30,beta.31,beta.32,beta.33,beta.34,beta.35,beta.36,beta.37,beta.38,beta.39,beta.40,beta.41,beta.42,beta.43,beta.44,beta.45,beta.46,beta.47,beta.48,beta.49,beta.50,beta.51,beta.52,beta.53,beta.54,beta.55,beta.56,beta.57,beta.58,beta.59,beta.60,beta.61,beta.62,beta.63,beta.64,beta.65,beta.66,beta.67,beta.68,beta.69,beta.70,beta.71,beta.72,beta.73,beta.74,beta.75,beta.76,beta.77,beta.78,beta.79,beta.80,beta.81,beta.82,beta.83,beta.84,beta.85,beta.86,beta.87,beta.88,beta.89,beta.90,beta.91,beta.92,beta.93,beta.94,beta.95,beta.96,beta.97,beta.98,beta.99,beta.100,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,lambda.11,lambda.12,lambda.13,lambda.14,lambda.15,lambda.16,lambda.17,lambda.18,lambda.19,lambda.20,lambda.21,lambda.22,lambda.23,lambda.24,lambda.25,lambda.26,lambda.27,lambda.28,lambda.29,lambda.30,lambda.31,lambda.32,lambda.33,lambda.34,lambda.35,lambda.36,lambda.37,lambda.38,lambda.39,lambda.40,lambda.41,lambda.42,lambda.43,lambda.44,lambda.45,lambda.46,lambda.47,lambda.48,lambda.49,lambda.50,lambda.51,lambda.52,lambda.53,lambda.54,lambda.55,lambda.56,lambda.57,lambda.58,lambda.59,lambda.60,lambda.61,lambda.62,lambda.63,lambda.64,lambda.65,lambda.66,lambda.67,lambda.68,lambda.69,lambda.70,lambda.71,lambda.72,lambda.73,lambda.74,lambda.75,lambda.76,lambda.77,lambda.78,lambda.79,lambda.80,lambda.81,lambda.82,lambda.83,lambda.84,lambda.85,lambda.86,lambda.87,lambda.88,lambda.89,lambda.90,lambda.91,lambda.92,lambda.93,lambda.94,lambda.95,lambda.96,lambda.97,lambda.98,lambda.99,lambda.100,tau,sigma
0,-0.605232,0.302568,-0.141444,0.307662,-0.223976,-0.926807,0.730622,-0.244828,-0.022099,0.07708,-0.00747911,1.04842,0.49104,0.0109499,-1.04849,-0.582183,0.0658499,-0.00207729,0.0435452,-0.0315911,-0.251107,-0.00357314,0.00641794,-0.0980415,-0.352535,1.95402,0.00234708,0.165515,0.0289611,-1.56925,-2.00777,-0.0234677,0.337139,-0.133569,0.041258,-0.411396,-0.0752241,-1.32678,-0.374538,0.150669,0.158524,0.191327,-1.02971,-0.207689,-0.0948874,-0.162531,0.697228,-0.502402,-0.245063,0.286387,0.824496,-0.132986,0.00204702,0.545107,-0.74441,0.597659,0.686754,-0.0896503,0.172758,0.0758402,-0.250236,-0.297289,1.39625,0.0947023,-0.482116,0.0715323,0.64773,-0.00162048,-0.0972076,-0.130279,0.105988,-0.0384792,-0.256626,-0.141149,-0.0717508,1.72733,-0.276022,0.146481,0.404186,-0.47066,-0.358114,-0.318142,-0.025819,-0.31433,0.0348512,-0.111376,0.201846,0.159826,-0.251325,-0.689993,0.081695,-0.307621,-0.134358,-0.117421,2.00611,-0.203766,0.101087,-0.191469,1.81396,0.690211,0.294971,0.615441,0.458105,0.805994,0.0995142,1.12955,0.443606,0.837602,0.702413,0.501305,0.771156,2.13173,0.177476,0.765602,0.449437,1.64595,0.170235,3.95452,0.325222,0.350119,0.211334,0.400086,0.146981,0.0506534,1.63614,0.985002,0.764145,0.650745,0.417805,1.70266,0.886672,0.223343,0.431433,1.46604,1.79605,2.00035,2.32821,2.43271,0.426445,0.264739,0.616347,0.154845,1.73965,0.797773,0.94243,3.92953,3.75644,0.447337,0.260699,0.790504,0.694391,0.210045,1.68101,1.03167,0.498683,0.470909,1.9537,0.150107,0.286135,0.161412,3.32683,0.359398,0.713111,0.809901,3.42088,0.404997,0.775773,0.598196,0.741206,0.265197,0.178879,0.218846,1.36998,0.152924,0.188046,1.86698,0.201285,0.201609,0.98341,0.773582,0.106214,0.59658,0.0803474,1.58985,0.964909,0.473926,0.858708,0.571823,1.43539,2.6108,1.56573,0.572181,0.570939,3.65008,3.48865,1.13401,2.51506,1.87719,1.49611,0.338201,0.190345,1.39678,0.0214015
0,-0.381708,0.0503163,-0.202239,0.460807,-0.0446555,-0.641799,1.37935,-0.0959892,-0.146087,0.0311085,0.00780223,1.3837,0.300005,0.341029,-0.932132,-0.797517,-0.00571452,-0.29018,-0.0160939,0.0144104,-0.202923,0.00668005,0.147059,0.264677,-0.364885,2.184,-0.344297,0.023131,-0.254299,-1.37265,-1.05216,0.166736,0.137952,0.160402,-0.0652316,-0.2061,-0.0620852,-1.01271,0.283299,0.171145,-0.203811,0.528744,-0.997692,0.352849,0.53819,-0.29957,0.316236,-0.472117,-0.43702,-0.000836089,1.12559,-0.0705293,0.15067,0.162652,-0.625682,0.517936,0.807387,0.172664,0.113802,0.313904,0.110501,-0.278662,0.950232,-0.164924,-0.251443,0.00349819,0.471195,0.00438267,-0.150389,-0.141815,-0.0373322,0.386974,-0.284032,0.0645462,0.0392548,1.46486,-0.149669,0.169456,0.609215,-0.3618,-0.243175,-0.01902,-0.00897008,-0.0587651,-0.0286724,0.21503,-0.330184,0.0431416,-0.242379,-0.451054,0.108104,-0.609177,-0.383617,0.247038,1.67425,0.0477168,-0.221766,0.0717793,1.40532,0.376094,0.194261,0.860523,0.621689,0.220986,1.57815,2.18777,0.748501,0.512412,0.549478,0.359907,0.141486,2.22195,0.528877,0.0987674,0.504321,0.885753,0.226233,0.2567,0.27279,2.59102,0.821149,0.670931,0.306127,0.806136,2.10639,2.25765,0.463377,0.452162,2.21728,1.1429,2.66419,0.826709,0.0339765,0.453599,0.908208,0.950151,1.0494,0.731423,0.903545,2.20513,0.0495715,0.288994,0.25268,0.470253,1.00446,0.506504,2.34849,0.392071,0.310294,0.638394,1.95829,0.0224558,0.446727,0.275251,2.96278,0.484475,0.40924,4.64824,0.616494,0.312222,0.318882,0.360504,1.77468,0.104468,0.58951,0.414425,0.84515,0.205974,0.0772078,0.295834,0.304926,0.568079,0.782602,0.297474,0.703083,1.71068,0.531748,0.624357,5.03593,0.1376,0.741558,0.653683,0.166711,0.202128,0.900452,0.212113,1.15735,0.984987,0.463116,0.46946,2.34019,1.02485,0.974509,2.32819,1.23824,1.13807,0.649875,0.433507,2.10392,2.72681,0.0696057,1.23125,13495.8
0,-0.626458,0.158707,0.109364,0.309223,0.0600339,-0.447544,1.01421,0.0160445,0.0501729,-0.0836915,0.0162169,1.37432,0.760263,0.306101,-0.576211,-0.872283,-0.167073,-0.0260075,-0.379702,0.222666,0.0391734,-0.114458,0.219232,0.196553,-0.195761,2.37513,-0.176855,0.523808,0.108076,-1.06967,-2.41005,0.0599342,0.342303,0.0392612,-0.0628586,-0.583199,-0.145157,-0.921212,-0.481836,0.0359419,0.103652,0.844889,-0.941614,0.397813,-0.0570192,-0.4627,0.930228,-0.522466,-0.761352,0.107665,0.624529,-0.241979,-0.103463,0.227556,-0.732734,0.431891,0.811218,-0.012218,0.0373618,0.121608,-0.151472,-0.245638,1.45494,-0.0659938,-0.162586,0.134147,0.487423,-0.0255449,0.143283,-0.203248,0.0222191,0.231667,-0.217193,0.0466338,-0.0683234,1.17282,-0.142655,0.0387301,0.670626,-0.132585,-0.409702,-0.106931,0.0861898,0.354156,-0.263598,0.338306,0.0756567,0.283071,-0.0672757,-0.570734,-0.201817,-0.15736,-0.282426,0.131324,1.24513,0.200051,-0.0863473,-0.256455,1.26851,0.293074,0.0649673,0.107226,0.173189,1.65169,0.10286,0.880885,1.4993,0.969301,0.316672,0.74891,0.694382,1.56728,0.478324,0.639918,1.13882,0.637322,1.0165,0.718431,0.167,0.791707,0.182634,0.189922,0.122604,0.197918,0.49913,2.92962,0.174892,0.266495,0.335071,1.16808,0.307704,0.143531,2.01206,0.314908,0.852167,1.90813,0.265461,0.546074,1.39949,0.158839,2.11744,2.16872,7.03755,1.59749,0.368259,0.426938,0.350655,0.161949,0.441387,0.705796,1.38015,1.07004,0.340568,0.662377,1.994,0.534814,1.48706,0.595795,0.193044,0.45754,0.254094,0.215665,1.63815,0.10531,0.83179,0.471799,0.538771,0.468715,0.210355,1.47373,0.599626,0.366762,0.923408,0.754054,0.506959,0.969484,0.367392,0.151793,2.53327,0.427721,0.292959,1.12889,0.545367,0.537306,0.37541,1.42976,0.663378,0.512376,0.0847046,0.586767,0.259852,0.288433,0.382716,1.13765,3.42076,0.664625,0.201136,1.70485,1.19855,1.4837,0.278114,1.4021,117.363
0,-0.588921,0.0788226,0.0931233,0.246267,-0.00510375,-1.03315,1.13086,0.128716,-0.193628,-0.0623721,-0.152871,1.47348,0.449624,-0.00721224,-0.898088,-0.537482,0.312638,-0.295777,-0.0343178,0.014632,-0.093128,-0.161877,-0.0294716,0.156055,-0.251376,2.37086,-0.0342741,0.318213,-0.0964978,-1.15866,-2.11668,-0.153417,0.409877,-0.303565,-0.05124,-0.602129,-0.226943,-0.763683,0.0660003,0.226677,0.0893592,-0.25551,-1.07116,0.693318,0.209626,0.248022,0.645653,-0.492786,-0.0949614,-0.0106018,0.352621,-0.0238811,0.143093,0.0579155,-0.553961,0.411443,0.965362,-0.1223,0.163394,0.263619,-0.125022,0.130317,1.04823,-0.0969325,0.0703762,0.259438,0.458432,0.185518,-0.0442838,-0.237834,-0.11248,0.0913902,-0.167907,-0.261811,0.0230468,1.02011,-0.22874,0.0315494,0.720674,-0.304791,-0.381774,0.0140066,0.162369,0.218127,-0.683968,0.297971,0.287532,0.232543,0.174618,-0.776814,0.0450718,-0.0332513,-0.952229,-0.0723327,0.96434,-0.00268534,-0.061379,0.165089,1.0768,0.621196,0.0459999,0.380489,0.271231,0.207096,1.10518,0.53954,0.438171,0.277398,0.350471,0.0470668,0.670418,1.23071,2.36677,0.510923,1.08706,2.32988,0.66673,0.36447,1.91208,1.10127,0.162984,0.446498,0.856097,3.90577,0.431946,1.58999,0.418654,0.529361,0.0358886,1.01921,0.831591,1.74237,0.272014,0.558747,0.165219,1.43259,0.27802,1.01729,0.314836,0.783657,0.964721,1.15794,1.96556,0.0893436,0.269779,1.23365,0.683763,3.57098,0.786008,0.754164,2.96253,0.709681,0.196414,0.860673,0.673381,0.187179,0.971911,0.222234,0.375891,3.34407,0.834898,0.212109,0.557718,0.700447,0.0852519,0.412586,0.67243,0.262662,0.0921671,0.45815,0.243972,0.607427,0.669329,1.99843,0.022941,0.394415,0.304748,0.144013,0.330488,0.225593,0.247792,0.208788,0.844587,1.79676,0.174919,1.30404,0.266492,0.482221,0.801596,0.984699,1.04495,0.871505,1.87809,1.39297,1.584,0.339699,1.39668,0.575814,1.7974,0.306548,0.356162,1.35392,216434
0,-0.770376,0.00723584,-0.356933,0.213477,-0.117627,-0.741562,1.21602,0.140992,-0.148261,-0.117406,0.121227,1.24846,0.824995,0.0195619,-0.64917,-0.666252,-0.292829,-0.236773,0.36799,0.116373,-0.108481,0.280966,0.0341253,0.251247,0.117698,1.86675,0.254985,-0.123477,-0.296362,-1.52104,-2.03416,0.22221,-0.0290354,0.0165239,-0.0483074,-0.371871,-0.175632,-0.901901,0.0309453,0.0114411,0.231513,0.903694,-0.941591,-0.133991,0.312855,-0.139384,0.79869,-0.37956,-0.392293,0.119584,0.660935,-0.100509,0.411748,0.410649,-0.539093,0.0626375,0.40909,-0.471523,-0.164694,0.137487,-0.149236,-0.0455032,1.40385,-0.0378787,-0.141307,0.147482,0.320801,0.2293,-0.109477,-0.185417,-0.395384,0.0653969,-0.223647,0.156856,-0.370544,1.46851,-0.129425,0.147142,0.672338,-0.112747,-0.4326,-0.059885,0.0824577,-0.511133,-0.285687,-0.0601065,-0.0286148,0.486331,-0.0804278,-0.66096,-0.185348,0.0897109,-0.159043,-0.0109648,1.09177,0.121463,0.074495,-0.176157,1.16926,0.838252,0.388203,0.0795751,0.356958,0.12403,0.744893,0.232509,0.178018,1.95221,0.148286,0.255095,0.297688,2.03237,0.383551,0.970922,0.344735,1.17904,0.562579,0.517651,0.155093,0.170407,0.692048,0.477296,0.119513,0.0824231,0.36248,1.919,0.183409,0.260506,1.98185,1.03816,7.63576,0.500435,2.63404,0.189923,0.52289,0.429677,0.061541,0.352768,1.06992,0.482128,0.365583,0.654207,1.95171,0.372921,0.535737,0.871377,1.68993,0.803206,1.26052,1.26384,0.214447,1.19668,0.207277,0.288967,2.14965,0.404053,1.95445,1.54352,0.266924,0.365959,0.152558,1.47822,6.54519,1.69073,0.376909,0.409705,1.09984,1.43527,0.334881,0.64796,0.675116,0.0830287,4.66846,0.136077,0.123134,2.25094,0.150318,0.408281,0.182384,0.0592649,1.43193,0.554169,1.26085,0.347143,1.39205,0.255627,0.109551,0.0940975,2.12222,0.46007,0.342344,1.09958,1.07623,0.391732,1.00705,0.559756,0.960395,0.0659531,2.2247,2.26087,0.118142,1.25921,1.26155e-05
0,-0.474301,0.322879,0.00305845,0.0130934,0.0556092,-0.770059,1.19162,-0.349017,0.0720698,0.170221,0.0110032,1.42307,0.430737,0.21164,-0.626625,-0.766057,-0.321269,0.141228,-0.105077,0.116995,-0.252185,-0.00630525,0.0317686,0.114431,-0.00523632,2.45014,-0.192288,0.159169,0.0357939,-1.54396,-1.60092,0.216101,-0.230237,-0.177578,0.0604076,-0.57621,0.00605648,-0.870899,-0.138371,-0.21482,0.0309859,0.541759,-0.781091,-0.0818624,-0.385337,-0.628523,0.92745,-0.57851,-0.413835,0.0107029,0.459142,-0.0236857,0.0458829,0.180042,-0.359146,0.830197,0.231082,0.030092,0.102169,0.11188,-0.16325,-0.0563444,1.43501,0.148329,-0.034504,0.0754816,0.546444,-0.0541148,0.0495077,-0.270314,0.0487266,-0.178213,-0.0120826,-0.430045,-0.105229,1.37497,-0.396647,0.282733,0.596403,-0.199975,-0.119023,-0.209055,0.0641511,0.299676,-0.445564,0.0302659,0.0660995,0.134806,-0.173994,-0.427655,0.0410515,-0.0955341,-0.485019,0.152128,1.51731,0.180784,-0.0593335,0.144095,1.4776,0.425099,0.0215116,0.307258,0.308961,0.559781,0.0294737,0.401441,1.01521,0.19157,0.844205,0.554272,0.0511416,1.96993,1.01606,0.479834,0.792075,0.817962,0.70827,0.393673,0.0815276,0.702344,0.242523,0.634037,0.57079,0.103328,0.866476,0.754764,0.227186,0.261761,0.943502,1.35552,1.18299,1.52223,1.13823,4.28126,0.324743,0.470576,0.514523,0.819844,0.631619,1.03834,0.162058,0.712506,0.942271,0.205091,0.339098,0.60199,0.767656,0.973752,1.276,0.312861,3.70731,0.289445,0.305616,0.277296,0.48319,2.22965,1.26778,7.36258,0.0904029,0.0989413,5.69453,0.121068,2.39535,0.779259,0.487887,0.0977233,0.61504,0.440553,0.72634,0.526363,0.22053,0.191128,3.1035,0.503251,0.180313,1.01365,1.16946,0.362448,0.540246,0.547568,0.374401,0.601253,0.180644,0.213659,0.236535,0.29879,0.262428,0.206296,0.757605,0.85723,1.76968,0.837414,0.232241,0.591207,2.06026,0.475231,3.05147,1.03187,1.91607,0.417806,0.562666,1.22957,29770.7
0,-0.455658,0.186526,0.0917474,0.32687,-0.0211333,-0.676424,1.12296,0.0970412,-0.244875,0.185067,-0.221365,1.57505,0.99055,-0.173758,-0.78115,-0.832902,0.107106,-0.261321,0.158123,-0.257347,0.00626393,-0.00644122,-0.0259162,-0.054714,-0.430974,1.71097,0.117051,0.0342152,-0.0584242,-1.30528,-1.93405,0.021363,-0.171516,-0.216169,0.0504578,-0.120126,-0.0132122,-0.549005,-0.329024,0.291253,-0.0448077,-0.0919162,-0.810948,0.0293815,-0.0277148,-0.503954,0.406319,-0.507315,-0.179676,0.303961,1.0461,-0.0271687,0.147483,0.240202,-0.647838,0.127658,0.728518,-0.22097,0.400982,0.210557,-0.179845,-0.0717686,1.25917,0.252796,0.292506,0.0117465,0.358105,0.0916597,0.129012,-0.381134,0.138896,-0.135257,-0.174433,-0.262121,-0.279549,2.2207,-0.319985,-0.174038,0.439883,-0.300008,-0.269883,0.221786,-0.130679,-0.297935,0.0785054,0.242345,-0.185512,0.52808,-0.350238,-0.339054,0.0601674,-0.376513,-0.292,-0.363572,1.39867,-0.26285,0.168841,0.115018,1.50999,0.583617,0.166856,0.24356,0.401426,0.74479,0.686372,0.928662,0.828247,0.464721,0.747986,0.173796,0.218231,1.00139,0.23907,0.721648,5.79308,0.710653,0.601239,0.408274,0.0614844,0.256976,0.282979,1.43,2.99875,7.3542,0.762127,1.30297,0.23005,0.790067,0.192398,4.24325,1.64673,1.14744,2.50038,0.0673703,0.382661,1.94923,0.665644,0.40264,0.653637,2.72755,0.499494,0.260316,1.12347,1.22475,1.37237,0.1808,1.30733,0.689226,0.14399,0.169073,0.375497,0.492742,0.115768,0.610638,0.506874,0.466511,0.757006,0.342489,0.117317,0.770765,0.554307,0.111457,1.67149,1.51326,0.585927,1.95818,0.55419,0.173405,0.145926,0.618011,0.622478,1.81905,0.535666,0.116588,0.236343,2.07523,0.380106,0.555038,0.616211,0.18344,1.39611,0.190133,0.281663,1.95062,0.20826,0.0829913,0.572511,3.67522,0.157803,0.775196,0.647499,0.225068,1.01568,0.772761,3.2096,0.410822,0.632072,1.88839,2.72279,0.632554,0.194098,1.22866,0.00999012
0,-0.515728,-0.149672,0.0589615,0.283568,0.121394,-0.894836,1.03805,0.160447,-0.116431,-0.0514758,-0.152814,1.38725,0.69226,0.563648,-0.758233,-0.845213,0.0307102,-0.0493475,-0.17588,0.148871,-0.12478,0.47165,0.167493,-0.0406306,-0.265412,1.93292,-0.0031959,0.0128189,0.226928,-1.46816,-1.57754,0.266539,0.579382,-0.275997,-0.11995,-0.450043,-0.223959,-0.55621,-0.372977,0.306298,0.01067,0.595517,-1.17509,0.0573087,-0.0782968,0.000963136,0.715692,-0.729436,-0.290054,-0.0841354,0.61538,0.119751,-0.155477,0.262134,-0.902329,0.376696,0.506257,0.154393,0.261774,0.583859,-0.190751,-0.109831,1.18612,-0.187881,-0.364932,-0.151814,0.511347,0.31315,-0.147894,0.123393,0.32774,0.184688,-0.170472,0.00872216,-0.148539,1.21142,-0.345385,-0.028823,0.70334,-0.282841,-0.263186,-0.219187,0.340469,-0.16259,0.120285,0.445623,-0.265877,-0.0383758,0.0163029,-0.800401,-0.039561,-0.207319,-0.609397,-0.0239002,1.08751,-0.161685,0.0287755,-0.0846121,1.6311,0.445145,0.199579,0.709144,0.269294,0.929591,0.495749,0.620844,1.20408,0.440036,0.179182,0.663998,1.89045,0.994217,5.17382,1.04543,1.41121,2.10083,0.258749,0.183522,0.373403,0.132915,0.727957,0.983746,0.509747,0.67563,2.70332,4.06722,0.846672,0.453074,1.46209,2.16685,2.1008,0.64474,0.84614,0.735473,0.124822,1.57,0.383155,2.41497,0.42863,0.878864,0.617144,1.00942,2.28025,0.285531,2.42928,0.888962,1.05611,0.804564,0.872186,0.822947,0.538726,0.617345,0.0898354,0.582185,0.292463,1.77619,0.483653,0.666914,0.38812,0.148307,1.23959,0.728862,0.598532,0.167271,0.412231,0.637018,1.1842,0.552979,1.7038,0.752323,0.56187,0.21618,0.0968395,0.15016,0.111154,1.58294,0.365453,0.312079,0.23175,0.573717,0.310958,2.67269,0.562083,1.65942,1.02102,1.15951,0.933477,0.494274,0.58423,1.29628,0.115321,0.61097,0.135727,0.169756,1.4007,1.34847,0.877619,0.145298,1.36374,1.1082,0.0802601,1.4097,28.692
0,-0.851149,0.0722414,0.104245,0.0985417,-0.190314,-0.804846,0.138156,-0.0774352,-0.0319306,0.0937191,-0.158465,1.29858,0.263938,-0.0521533,-1.17204,-0.937483,-0.135333,-0.395603,0.208039,0.303365,-0.00250238,-0.00365595,-0.152174,0.191459,-0.440005,2.38424,-0.0630763,-0.0148616,-0.0432236,-1.06819,-1.72126,-0.14484,-0.0484167,-0.135087,0.170632,-0.328269,-0.14882,-1.15368,-0.357223,0.0327582,0.126193,0.876646,-0.936509,0.464497,0.550348,-0.516346,0.76942,-0.371773,-0.483217,0.267551,-0.0287376,0.0954641,0.189822,0.53427,-0.436497,0.246745,0.65399,0.466837,0.225748,0.343635,-0.0662155,-0.113956,1.23051,0.0329189,-0.0672528,0.181262,0.343927,0.342213,0.224207,0.19676,-0.103152,-0.0345394,-0.351239,-0.225236,-0.22104,1.5412,-0.281968,0.0237924,0.579136,-0.319675,-0.25689,-0.0420829,0.194104,-0.365513,-0.301819,0.609004,-0.00640021,0.264179,0.0188711,-0.565036,-0.263568,-0.270182,-0.594858,0.620032,1.85322,-0.132477,0.301842,0.648052,1.58704,0.0559118,0.527045,0.12843,0.217882,1.99022,0.565753,2.6579,0.963999,0.316471,0.166259,0.515279,0.391767,1.79185,2.44208,0.103029,0.889375,0.489962,0.155585,0.155213,0.665187,0.333604,0.0961396,0.0135012,1.40828,0.268783,0.804076,1.0341,0.229557,4.25492,0.229457,0.654183,0.693784,0.384273,0.0659661,10.5714,0.210094,0.844205,0.555463,1.13929,0.777241,0.15408,0.429853,0.269589,1.11467,1.17888,0.976057,4.62333,0.805147,1.85425,0.489101,0.562121,0.576043,0.118788,0.73502,0.622306,1.5857,0.788798,1.36923,1.4709,0.149214,0.0717342,1.19624,0.375691,0.560806,0.822124,0.527671,0.33472,1.02994,1.71452,0.193139,0.132926,0.262126,1.30567,0.33285,1.68453,0.166252,0.919837,1.2304,0.820613,0.526085,0.314702,0.922732,0.195315,0.205746,0.201892,0.457746,0.24263,0.568626,0.389678,0.055101,0.838415,1.02146,0.270544,1.52517,3.0038,0.945501,0.2108,0.441273,0.22726,1.0277,0.634992,3.17665,1.43477,0.000697918
0,-0.746991,0.447997,0.0130518,0.0608672,0.0553514,-0.858082,0.64555,-0.572813,-0.256181,0.21226,0.0409658,1.64692,0.238783,0.355829,-0.624959,-1.09965,0.0180893,0.371293,0.0567071,0.0333626,-0.229434,0.243236,-0.0880702,0.00995442,-0.350593,2.4237,0.24703,-0.168043,-0.19424,-1.36451,-0.540989,0.188217,0.0802344,-0.343837,0.00787923,-0.605841,-0.0722906,-0.84871,-0.1452,0.252239,0.0167533,0.626982,-1.05265,-0.12383,0.373925,-0.132298,1.2058,-0.7327,-0.520568,0.138499,0.778061,-0.215533,0.234689,0.297805,-0.488103,0.260702,0.757628,0.176117,0.172311,0.393417,0.072546,-0.232466,1.2052,0.091698,-0.245768,-0.160121,0.485773,-0.0494868,0.300242,-0.159282,-0.2313,0.120562,-0.308756,0.182784,0.0643145,1.05583,-0.134102,0.383085,0.484652,-0.199125,-0.255539,-0.158252,-0.0868799,0.0296192,-0.449809,-0.0781326,0.069456,0.495009,0.0621699,-0.832753,-0.205197,0.03671,-0.678546,0.283578,1.12141,-0.038806,0.0790817,-0.0899107,1.47376,0.558553,0.326671,0.262703,0.430141,1.81857,0.192888,1.75705,1.3448,1.5279,1.24017,1.19661,0.430295,0.666953,0.75113,1.7893,0.427894,0.335788,0.309129,0.122174,0.205919,0.486822,0.830711,0.80377,0.242126,0.141739,0.380996,1.79296,0.381246,0.351217,0.511211,0.414111,1.46472,1.17894,0.187357,0.647498,0.27403,0.796217,0.43977,1.73588,1.14943,0.170877,0.337915,0.692154,1.19814,0.70397,0.980351,0.746161,1.13547,0.24374,3.85687,2.15655,1.7857,0.211167,0.114793,1.91117,0.197701,0.894526,0.807776,0.359738,0.444522,0.538807,1.88499,0.400709,0.604219,0.326188,0.69882,0.157744,1.1914,0.211344,0.331346,0.20753,0.0847967,0.534741,0.277004,0.314192,0.499539,0.743812,0.516352,0.573197,0.382167,0.30773,0.475379,0.187864,0.651692,0.657177,0.759521,0.181466,0.134246,0.865782,1.37656,0.584786,0.550528,0.418037,0.923795,0.273203,0.994086,1.02671,0.082415,0.500414,1.27344,1.02028,0.109479,1.25526,0.226102
0,-0.32789,0.00563784,0.26155,0.722415,-0.0980557,-0.727577,0.570363,-0.192091,-0.240157,0.11774,0.199413,1.45858,0.791905,0.128227,-0.654821,-0.764162,-0.211079,-0.259967,-0.0795927,0.0570854,-0.0569208,0.0517948,-0.10439,0.435968,-0.1258,2.34576,-0.13521,0.27373,0.0728546,-1.47769,-1.2609,0.193383,0.0973182,-0.285082,-0.0387194,-0.470081,-0.184167,-0.983996,-0.0261878,0.275517,0.0125584,0.755047,-1.09271,0.422715,0.323531,-0.358541,0.642223,-0.834346,-0.26798,-0.189087,0.337054,-0.109223,0.162072,0.60447,-0.933614,0.202201,0.620013,0.713809,0.193203,0.357722,0.33183,-0.103956,1.40566,0.107271,-0.00707937,0.0255578,0.3439,0.268427,-0.0620348,-0.124469,-0.00327987,-0.0799661,-0.246386,-0.224127,-0.314458,1.22146,-0.362931,-0.150403,0.412824,-0.0357613,-0.32576,0.130299,0.114076,-0.203625,-0.13794,0.138972,0.266471,-0.139362,0.042598,-0.291747,0.158959,-0.0677158,-0.914207,0.181675,1.15541,-0.0672146,-0.0122225,0.650153,1.67927,0.704358,0.389644,0.193391,0.563816,0.91465,0.609903,0.453994,0.414023,0.62994,1.5229,0.157394,0.109365,1.14403,0.493408,0.364604,1.36029,1.91078,0.300364,0.227366,0.119318,0.605115,0.479869,0.291618,0.122486,0.0576568,0.0295266,1.82915,0.673849,0.502935,0.875725,2.20644,1.73771,0.596812,0.183072,0.557087,0.769214,0.540956,2.19808,0.735065,0.0660058,1.87095,0.177546,0.374475,1.02888,2.07295,0.782273,0.364292,1.41976,1.52892,0.188005,0.428947,0.497859,0.432757,0.205692,0.372103,1.0286,0.18603,0.632457,0.281965,0.0821322,1.09395,1.55215,12.5638,1.32934,0.0820159,1.01352,0.838718,0.456469,0.398592,0.569268,0.778202,0.198276,0.576492,1.16418,0.0961028,0.393315,0.587836,0.978943,0.640238,1.59872,1.43472,0.679441,0.124131,0.445513,0.364133,0.63579,0.177825,0.144014,0.542426,0.277138,0.526461,0.30806,0.225274,1.00531,0.373198,5.84984,0.150017,0.178338,1.65821,1.60239,0.307529,0.175208,1.20432,0.00060247
